time,frequency,confidence
2.740,521.006,0.873964
2.750,521.043,0.844921
2.760,520.456,0.716818
2.770,519.739,0.786425
2.780,522.371,0.828566
2.790,524.179,0.635256
2.800,524.891,0.412450
2.810,523.936,0.440645
2.820,522.196,0.722689
2.830,523.107,0.865733
2.840,521.734,0.848406
2.850,521.434,0.773313
2.860,520.544,0.759169
2.870,520.526,0.765206
2.880,521.033,0.776381
2.890,520.646,0.745046
2.900,520.296,0.813070
2.910,520.877,0.744499
2.920,520.851,0.711983
2.930,520.728,0.773097
2.940,521.207,0.775165
2.950,519.767,0.868343
2.960,519.344,0.843511
2.970,174.529,0.697923
2.980,173.756,0.792470
2.990,173.584,0.834854
3.000,173.087,0.864714
3.010,173.238,0.821233
3.020,171.793,0.673986
3.030,170.305,0.319160
3.040,166.408,0.158342
3.050,172.741,0.580513
3.060,174.382,0.754906
3.070,174.961,0.873091
3.080,174.310,0.893572
3.090,173.240,0.935272
3.100,172.669,0.929586
3.110,172.389,0.923554
3.120,172.743,0.924291
3.130,172.797,0.937069
3.140,172.967,0.935448
3.150,172.835,0.934463
3.160,172.685,0.938282
3.170,172.668,0.932896
3.180,172.682,0.944884
3.190,173.292,0.949216
3.200,173.126,0.956828
3.210,172.825,0.949220
3.220,172.522,0.942815
3.230,172.671,0.944874
3.240,172.877,0.945525
3.250,172.947,0.952080
3.260,172.769,0.944121
3.270,172.410,0.937500
3.280,172.730,0.936559
3.290,172.782,0.939568
3.300,172.676,0.942024
3.310,172.514,0.930000
3.320,172.462,0.931383
3.330,172.783,0.931833
3.340,172.754,0.933032
3.350,172.646,0.929359
3.360,172.518,0.925919
3.370,172.791,0.937087
3.380,173.048,0.941385
3.390,172.939,0.945827
3.400,173.060,0.947946
3.410,172.854,0.945257
3.420,172.703,0.944885
3.430,172.868,0.950104
3.440,172.910,0.949227
3.450,172.785,0.948142
3.460,172.737,0.942137
3.470,172.549,0.936959
3.480,172.582,0.941608
3.490,172.794,0.944245
3.500,172.723,0.937533
3.510,172.545,0.936089
3.520,172.591,0.927865
3.530,172.466,0.931144
3.540,172.539,0.929091
3.550,172.704,0.933885
3.560,172.733,0.938822
3.570,172.568,0.932251
3.580,172.269,0.919344
3.590,172.534,0.922593
3.600,172.952,0.929627
3.610,173.304,0.944750
3.620,172.931,0.949007
3.630,172.446,0.937724
3.640,172.599,0.937231
3.650,172.510,0.942872
3.660,172.895,0.948039
3.670,172.805,0.951214
3.680,172.729,0.939703
3.690,172.580,0.934416
3.700,172.664,0.939452
3.710,172.606,0.930660
3.720,172.548,0.936938
3.730,172.895,0.936093
3.740,172.482,0.936463
3.750,172.515,0.928222
3.760,172.581,0.929427
3.770,172.824,0.932586
3.780,172.705,0.906916
3.790,172.338,0.834513
3.800,172.485,0.838386
3.810,172.407,0.877379
3.820,172.624,0.927680
3.830,172.614,0.934584
3.840,172.621,0.939996
3.850,172.891,0.941469
3.860,172.726,0.944378
3.870,172.793,0.942526
3.880,172.672,0.936478
3.890,172.650,0.930899
3.900,172.570,0.932200
3.910,172.575,0.934462
3.920,172.475,0.925532
3.930,172.664,0.927713
3.940,172.779,0.933375
3.950,172.486,0.927026
3.960,172.672,0.926207
3.970,172.808,0.857046
3.980,173.891,0.700831
3.990,173.670,0.600926
4.000,176.296,0.374155
